,emotion,gender,intensity,rms0,chroma_stft0,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,spec_cent0,spec_rolloff0,zcr0
59,01,01,01,0.0016399589367210865,0.48719772696495056,0.4171663224697113,0.4561936557292938,0.5058762431144714,0.5169854760169983,0.44208189845085144,0.43218061327934265,0.4529813826084137,0.4778796136379242,0.4720754325389862,0.4990139305591583,0.5122265219688416,3262.3902572987326,5782.993386008523,0.306789645900974
60,01,01,01,0.002144811674952507,0.40329867601394653,0.3417416512966156,0.3530139625072479,0.3657139837741852,0.376559853553772,0.4246716797351837,0.37697717547416687,0.37359341979026794,0.33887889981269836,0.3168719708919525,0.3762299716472626,0.4393911361694336,2747.9994035302984,4917.120916193182,0.2843509030032468
61,01,01,01,0.0025863663759082556,0.48653644323349,0.48243388533592224,0.445516973733902,0.4591143727302551,0.4690672755241394,0.5600840449333191,0.5628198981285095,0.5551062822341919,0.5334509015083313,0.5502310395240784,0.5642330646514893,0.5264851450920105,2415.282079111299,5344.0746914808915,0.15828709693471338
62,04,01,01,0.004269661381840706,0.24266166985034943,0.20189565420150757,0.20834290981292725,0.25993233919143677,0.3483453691005707,0.4911211133003235,0.5088352560997009,0.5658557415008545,0.48811569809913635,0.4065084457397461,0.33568134903907776,0.3147733807563782,2720.6404583372387,5466.5625,0.13693684895833333
63,04,01,01,0.0073623559437692165,0.3282269835472107,0.30706876516342163,0.35495537519454956,0.43896618485450745,0.36476755142211914,0.34206342697143555,0.3680909276008606,0.47967255115509033,0.47245243191719055,0.4106006622314453,0.37903398275375366,0.34666404128074646,2640.441132632595,5124.609375,0.2576165231717687
64,03,01,01,0.009900584816932678,0.3306508958339691,0.3373543322086334,0.3301004469394684,0.38516965508461,0.38457298278808594,0.40341854095458984,0.37588050961494446,0.37098565697669983,0.3957144618034363,0.40715640783309937,0.37459027767181396,0.3090886175632477,2750.4349287242826,4963.741892688679,0.2728570902122642
65,03,01,02,0.02501225844025612,0.4279840588569641,0.38270124793052673,0.31635645031929016,0.2647099494934082,0.2619132101535797,0.2832343876361847,0.30630505084991455,0.35902950167655945,0.3705056309700012,0.38567930459976196,0.46042048931121826,0.45256131887435913,3053.362513408974,5316.293733016304,0.2740016013198758
66,04,01,02,0.020526142790913582,0.5696129202842712,0.47443071007728577,0.47167617082595825,0.40855973958969116,0.33512845635414124,0.3304561674594879,0.36138027906417847,0.5400830507278442,0.5103686451911926,0.40938910841941833,0.49768999218940735,0.5842114686965942,3594.357701485103,6408.175565567484,0.26644279620398775
67,04,01,02,0.0070445048622787,0.3921734094619751,0.4790280759334564,0.44660240411758423,0.38908520340919495,0.3925769329071045,0.5073476433753967,0.5422536134719849,0.6367930173873901,0.5767674446105957,0.47777220606803894,0.45333030819892883,0.413591206073761,2785.0297866676838,5483.835671164773,0.15412883015422077
68,04,01,01,0.002023965585976839,0.42736315727233887,0.37509235739707947,0.3620912432670593,0.4209761619567871,0.3836960196495056,0.3597255051136017,0.39477089047431946,0.5103479623794556,0.5629854202270508,0.5150623321533203,0.4871608316898346,0.45889249444007874,2782.2880426911242,5101.034214984939,0.24805569935993976
69,03,01,01,0.0046961321495473385,0.4124593734741211,0.3916580080986023,0.3905375897884369,0.45552653074264526,0.5209608674049377,0.5816871523857117,0.5695264935493469,0.5794960856437683,0.5393486022949219,0.4728494882583618,0.47761890292167664,0.47790369391441345,2764.0256867076178,5895.545334783977,0.1851536283557047
70,03,01,01,0.0034817091654986143,0.34927695989608765,0.36943933367729187,0.4205668568611145,0.4370923638343811,0.4426807761192322,0.45349612832069397,0.3642862141132355,0.3936421275138855,0.409994512796402,0.36238783597946167,0.33339187502861023,0.3649081587791443,2911.627481450076,5252.197265625,0.25635097789115646
71,04,01,01,0.0038748865481466055,0.37559422850608826,0.3856698274612427,0.4502238929271698,0.45298275351524353,0.4668247699737549,0.49626994132995605,0.43319594860076904,0.4884137213230133,0.5111250877380371,0.5097724199295044,0.511211097240448,0.44773656129837036,3217.4331024480466,5812.044685509554,0.22381941679936307
72,04,01,02,0.01671483740210533,0.42751261591911316,0.38234275579452515,0.38893923163414,0.39945051074028015,0.43619418144226074,0.4492603540420532,0.5154423713684082,0.4838409423828125,0.446576327085495,0.4885515868663788,0.49772095680236816,0.4975835382938385,3210.90212649679,5918.517625188253,0.28691229762801207
73,03,01,02,0.013264748267829418,0.3789379298686981,0.3448222577571869,0.3289869725704193,0.3534231185913086,0.22966113686561584,0.23395144939422607,0.2809300720691681,0.34491676092147827,0.4160534143447876,0.44023048877716064,0.41721707582473755,0.4317415654659271,2749.5070143134635,4969.5970104586695,0.226796139952957
74,03,01,02,0.010327653959393501,0.4891975522041321,0.46405982971191406,0.46062102913856506,0.47620218992233276,0.5594674944877625,0.5771051049232483,0.5054718255996704,0.5040919184684753,0.5222057700157166,0.48976632952690125,0.4419582784175873,0.45537734031677246,2561.6720084036865,5407.127461630917,0.14125774315828402
75,04,01,02,0.005509180948138237,0.46183598041534424,0.4104953408241272,0.37305504083633423,0.3866589069366455,0.34386175870895386,0.36257633566856384,0.390132337808609,0.38162708282470703,0.41210952401161194,0.457103967666626,0.46045657992362976,0.45950251817703247,2738.002792075267,5128.400122937817,0.27195034898477155
76,03,02,02,0.015521898865699768,0.39666175842285156,0.31233856081962585,0.34561824798583984,0.3485456705093384,0.3053082823753357,0.28566694259643555,0.346838116645813,0.37145644426345825,0.36370134353637695,0.3909611999988556,0.5085045099258423,0.5204848051071167,2063.3347455269122,4128.453369140625,0.12664930555555556
77,03,02,02,0.01734396070241928,0.46106016635894775,0.4718800187110901,0.4064064919948578,0.40717172622680664,0.46791645884513855,0.48534178733825684,0.43205899000167847,0.4625051021575928,0.5112367272377014,0.5875557065010071,0.6282323002815247,0.5227993726730347,2772.0073032228984,5500.530072380515,0.31903147977941176
78,04,02,02,0.003408347023651004,0.5312396287918091,0.5821580290794373,0.5726841688156128,0.6082344055175781,0.6416724324226379,0.644008994102478,0.5464351177215576,0.5280543565750122,0.531922459602356,0.5016627907752991,0.5491517782211304,0.5387522578239441,2409.2244128245343,4857.688751220703,0.2060455322265625
79,04,02,01,0.0017746041994541883,0.486094206571579,0.4717095196247101,0.48750612139701843,0.5051178932189941,0.5345065593719482,0.5840291380882263,0.6218661069869995,0.6402626633644104,0.5207918286323547,0.4259856641292572,0.48171696066856384,0.5170527100563049,2451.6916590206492,5134.5855137087265,0.1796567904874214
80,03,02,01,0.008603116497397423,0.4339893162250519,0.41853612661361694,0.4124828577041626,0.4446706175804138,0.44371551275253296,0.5041820406913757,0.4822075068950653,0.4798646569252014,0.5000532865524292,0.569674551486969,0.606594979763031,0.49672794342041016,2739.019162491244,5207.013895425452,0.3308487857680723
81,03,02,01,0.003337280359119177,0.4808180630207062,0.43881580233573914,0.36996692419052124,0.3616012930870056,0.4081275165081024,0.44935861229896545,0.5174222588539124,0.5364534854888916,0.5351545214653015,0.5664260387420654,0.5942726135253906,0.5394212603569031,2847.247133511535,5655.83935546875,0.30712565104166667
82,04,02,02,0.008629735559225082,0.5034136772155762,0.5138601064682007,0.49487578868865967,0.5436363816261292,0.5588988065719604,0.5870277881622314,0.49335160851478577,0.4516071081161499,0.402164101600647,0.43767887353897095,0.5333825349807739,0.530850350856781,2817.23431773556,5839.385986328125,0.17484537760416666
83,04,02,02,0.001236621057614684,0.4654325246810913,0.4405607581138611,0.4358297288417816,0.42176175117492676,0.4345231056213379,0.5140109062194824,0.7202910780906677,0.5461854934692383,0.4008657932281494,0.4043838381767273,0.4284704327583313,0.4705296754837036,2787.759245540482,5925.11417164522,0.27939022288602944
84,03,02,02,0.009657802060246468,0.5653993487358093,0.5912338495254517,0.5900344848632812,0.5983473658561707,0.5707037448883057,0.5241799354553223,0.4553370475769043,0.5060808658599854,0.5193238854408264,0.5195556282997131,0.48534658551216125,0.5335640907287598,2747.871740757971,5375.778908925514,0.23596024186643835
85,03,02,02,0.010222135111689568,0.49642693996429443,0.4806147515773773,0.4846561551094055,0.4817582666873932,0.541121780872345,0.526561439037323,0.49905189871788025,0.5512898564338684,0.5213329792022705,0.44191938638687134,0.4771564304828644,0.5095599889755249,3158.199244991179,5908.45760569853,0.3043514476102941
86,03,02,01,0.00490754097700119,0.60980623960495,0.6144706606864929,0.5620355606079102,0.5809124112129211,0.5600635409355164,0.5613043308258057,0.5012636780738831,0.5131978988647461,0.5047765970230103,0.5113699436187744,0.581217348575592,0.6178696155548096,2871.8518474300076,5589.66064453125,0.29193684895833333
87,03,02,01,0.006252710707485676,0.5405849814414978,0.6437219977378845,0.6582581996917725,0.593860387802124,0.5590000748634338,0.589094340801239,0.5926081538200378,0.6130669116973877,0.552043080329895,0.5347346663475037,0.5160087943077087,0.5010755658149719,2265.9932548980305,4784.184265136719,0.1743197970920139
88,04,02,01,0.0007510986179113388,0.48081910610198975,0.48086294531822205,0.4713905453681946,0.4625385105609894,0.4980705976486206,0.5280284881591797,0.592823326587677,0.5930198431015015,0.6830249428749084,0.6294454336166382,0.6018044352531433,0.5728420615196228,2780.164045116277,5815.062077030255,0.2756580911624204
89,04,02,01,0.0016740893479436636,0.4618799388408661,0.4870092570781708,0.50539231300354,0.5372430086135864,0.5550458431243896,0.6098641157150269,0.5928307771682739,0.6324180364608765,0.6819829344749451,0.6574429869651794,0.5532578229904175,0.45752769708633423,2566.3542718265917,5537.691086989183,0.19016050681089744
90,01,02,01,0.0009353187051601708,0.5350021719932556,0.5490761995315552,0.5624996423721313,0.6029190421104431,0.5784392356872559,0.6288427710533142,0.5693791508674622,0.6056979298591614,0.5752426385879517,0.5106520652770996,0.5452049374580383,0.5493816137313843,2837.343685492352,5692.021378226902,0.314017917798913
